Name,Released year,Genre,Director,Runtime,Score,Status,Language,Budget,Revenue
Big Top Scooby-Doo!,2012,"['Family', 'Animation', 'Comedy', 'Mystery']",Ben Jones,1h 21m,78.0,Released,English,-,-
The Prophecy,1995,"['Horror', 'Fantasy', 'Thriller']",Gregory Widen,1h 38m,65.0,Released,English,"$8,000,000.00","$16,115,878.00"
Original Sin,2001,"['Thriller', 'Drama', 'Mystery', 'Romance']",Michael Cristofer,1h 58m,61.0,Released,English,"$42,000,000.00","$35,402,320.00"
Sister Act 2: Back in the Habit,1993,"['Music', 'Comedy']",Bill Duke,1h 47m,64.0,Released,English,"$38,000,000.00","$57,319,029.00"
In the Heart of the Sea,2015,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",Charles Leavitt,2h 2m,67.0,Released,English,"$100,000,000.00","$93,900,000.00"
Barbie as Rapunzel,2002,"['Animation', 'Family']",Ruth Handler,1h 24m,70.0,Released,English,-,-
Spirited,2022,['Comedy'],Sean Anders,2h 7m,70.0,Released,English,"$75,000,000.00",-
The Day After Tomorrow,2004,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Roland Emmerich,2h 4m,65.0,Released,English,"$125,000,000.00","$552,639,571.00"
The Saint,2017,"['Action', 'Adventure', 'Crime']",Leslie Charteris,1h 32m,53.0,Released,English,-,-
Dark Shadows,2012,"['Comedy', 'Fantasy']",Seth Grahame-Smith,1h 53m,61.0,Released,English,"$150,000,000.00","$245,527,149.00"
The Last Full Measure,2020,"['Drama', 'Action', 'War']",Todd Robinson,1h 50m,74.0,Released,English,"$20,000,000.00","$3,364,426.00"
American Gangster,2007,"['Drama', 'Crime']",Ridley Scott,2h 37m,76.0,Released,English,"$100,000,000.00","$266,465,037.00"
The Cat Returns,2002,"['Adventure', 'Fantasy', 'Animation', 'Drama', 'Family']",Hiroyuki Morita,1h 15m,72.0,Released,Japanese,-,"$54,016,370.00"
Trolls Holiday,2017,"['Adventure', 'Animation', 'Family', 'Fantasy']",Thomas Dam,26m,67.0,Released,English,-,-
Ju-on: The Curse,2000,"['Horror', 'Mystery']",Takashi Shimizu,1h 10m,68.0,Released,Japanese,"$4,000,000.00",-
"Extremely Wicked, Shockingly Evil and Vile",2019,['Crime'],Joe Berlinger,1h 51m,70.0,Released,English,-,-
Hot Shots!,1991,"['Action', 'Comedy', 'War']",Jim Abrahams,1h 24m,66.0,Released,English,"$26,000,000.00","$181,096,164.00"
The Messenger: The Story of Joan of Arc,1999,"['Adventure', 'Drama', 'Action', 'History', 'War']",Luc Besson,2h 38m,64.0,Released,English,"$85,000,000.00","$66,976,317.00"
Streets of Fire,1984,['Action'],Walter Hill,1h 33m,69.0,Released,English,"$14,500,000.00","$8,089,290.00"
Happy Feet Two,2011,"['Animation', 'Comedy', 'Family']",George Miller,1h 40m,61.0,Released,English,"$130,000,000.00","$150,406,466.00"
She's the Man,2006,"['Comedy', 'Romance']",Ewan Leslie,1h 45m,68.0,Released,English,"$20,000,000.00","$33,900,000.00"
The Case for Christ,2017,['Drama'],Jon Gunn,1h 52m,68.0,Released,English,"$3,000,000.00","$18,200,000.00"
Violet Evergarden: The Movie,2020,"['Animation', 'Fantasy', 'Romance', 'Drama']",Taichi Ishidate,2h 20m,83.0,Released,Japanese,-,"$20,339,624.00"
Bait,2012,['Horror'],Kimble Rendall,1h 33m,57.0,Released,English,"$30,000,000.00","$32,500,000.00"
Identity,2003,"['Mystery', 'Thriller']",James Mangold,1h 30m,72.0,Released,English,"$28,000,000.00","$90,259,536.00"
Scary Stories to Tell in the Dark,2019,"['Horror', 'Thriller']",André Øvredal,1h 48m,65.0,Released,English,"$25,000,000.00","$104,500,000.00"
The Waterboy,1998,['Comedy'],Frank Coraci,1h 30m,61.0,Released,English,"$23,000,000.00","$185,991,646.00"
James and the Giant Peach,1996,"['Adventure', 'Animation', 'Family', 'Fantasy']",Henry Selick,1h 19m,65.0,Released,English,"$38,000,000.00","$28,946,127.00"
The Price We Pay,2023,"['Action', 'Thriller', 'Mystery', 'Crime', 'Horror']",Ryûhei Kitamura,1h 25m,59.0,Released,English,-,-
Children of the Corn: Genesis,2011,"['Horror', 'Thriller']",Joel Soisson,1h 21m,41.0,Released,English,"$4,500,000.00",-
Hot Shots! Part Deux,1993,"['Action', 'Comedy', 'War']",Jim Abrahams,1h 26m,65.0,Released,English,"$25,000,000.00","$133,752,825.00"
Diary of a Nymphomaniac,2008,"['Drama', 'Romance']",Christian Molina,1h 42m,56.0,Released,Spanish; Castilian,-,-
Fortress: Sniper's Eye,2022,"['Action', 'Thriller', 'Crime']",Josh Sternfeld,1h 27m,54.0,Released,English,"$22,000,000.00","$69,075.00"
JUNG_E,2023,"['Science Fiction', 'War']",Yeon Sang-ho,1h 38m,62.0,Released,Korean,-,-
Never Back Down 2: The Beatdown,2011,"['Drama', 'Action']",Michael Jai White,1h 39m,65.0,Released,English,"$3,000,000.00",-
Weathering with You,2019,"['Animation', 'Drama', 'Fantasy', 'Romance']",Makoto Shinkai,1h 52m,80.0,Released,Japanese,-,"$186,965,409.00"
Over the Hedge,2006,"['Family', 'Comedy', 'Animation']",Karey Kirkpatrick,1h 23m,65.0,Released,English,"$80,000,000.00","$343,397,247.00"
The Texas Chain Saw Massacre,1974,['Horror'],Tobe Hooper,1h 23m,73.0,Released,English,"$140,000.00","$30,900,000.00"
The Phantom of the Opera,2004,"['Thriller', 'Drama', 'Romance']",Joel Schumacher,2h 23m,73.0,Released,English,"$70,000,000.00","$154,700,000.00"
G.I. Jane,1997,"['Action', 'Drama']",Danielle Alexandra,2h 5m,64.0,Released,English,"$50,000,000.00","$48,169,156.00"
Mackenna's Gold,1969,"['Adventure', 'Action', 'Western']",J. Lee Thompson,2h 8m,66.0,Released,English,"$7,000,000.00",-
Fighting Spirit - Mashiba vs. Kimura,2003,"['Animation', 'Comedy', 'Drama', 'Action']",Namimi Sanjo,1h,66.0,Released,Japanese,-,-
In the Name of the Father,1993,['Drama'],Jim Sheridan,2h 13m,79.0,Released,English,"$13,000,000.00","$65,796,862.00"
One Piece Film: GOLD,2016,"['Action', 'Animation', 'Adventure', 'Comedy']",Eiichiro Oda,2h,72.0,Released,Japanese,-,"$66,207,073.00"
Down a Dark Hall,2018,"['Horror', 'Mystery', 'Thriller', 'Fantasy', 'Drama']",Rodrigo Cortés,1h 36m,55.0,Released,English,-,"$2,707,199.00"
One Day,2011,"['Drama', 'Romance']",Lone Scherfig,1h 47m,74.0,Released,English,"$15,000,000.00","$59,389,433.00"
The Misfits,2021,"['Action', 'Thriller']",Renny Harlin,1h 34m,55.0,Released,English,-,-
Celebrity Sex Tape,2012,['Comedy'],Scott Wheeler,1h 27m,45.0,Released,English,-,-
Death Race: Inferno,2013,"['Action', 'Science Fiction', 'Thriller']",Tony Giglio,1h 44m,58.0,Released,English,"$6,500,000.00",-
Lupin the Third: Goemon's Blood Spray,2017,"['Animation', 'Action', 'Crime']",Takeshi Koike,54m,79.0,Released,Japanese,-,-
I Spit on Your Grave 2,2013,"['Thriller', 'Horror', 'Crime']",Steven R. Monroe,1h 46m,63.0,Released,English,-,"$678,604.00"
Science Fiction Volume One: The Osiris Child,2016,['Science Fiction'],Shane Abbess,1h 35m,56.0,Released,English,-,-
The Flintstones in Viva Rock Vegas,2000,"['Comedy', 'Family', 'Romance']",Brian Levant,1h 30m,48.0,Released,English,"$83,000,000.00","$59,468,275.00"
Ben-Hur,2016,"['Action', 'History', 'Adventure', 'Drama']",Timur Bekmambetov,2h 5m,57.0,Released,English,"$100,000,000.00","$94,061,311.00"
Escape to Victory,1981,"['Drama', 'War']",Yabo Yablonsky,1h 56m,69.0,Released,English,"$10,000,000.00","$27,453,418.00"
